t,v,h,a
364.033,15387.0,191.7,1.109978480009061
,,,
365.033,15438.0,191.8,1.1071469022539357
365.533,15449.0,191.9,0.7956733491901687
366.033,15473.0,192.8,1.2713784120511948
366.533,15493.0,192.8,1.1864310793974402
367.033,15518.0,192.1,1.2430626344999434
367.533,15548.0,192.2,1.2827047230716955
368.033,15562.0,192.3,1.237399478989693
368.533,15585.0,192.3,1.237399478989693
,,,
369.533,15638.0,192.5,1.2685468342960697
370.033,15653.0,192.5,1.2119152791935666
370.533,15676.0,192.6,1.1977573904179408
371.033,15699.0,192.6,1.2657152565409446
371.533,15723.0,192.7,1.2657152565409446
372.033,15746.0,192.8,1.2827047230716955
372.533,15778.0,192.8,1.3223468116434476
373.033,15794.0,192.9,1.2430626344999434
373.533,15818.0,193.8,1.2996941896024463
374.033,15842.0,193.8,1.3053573451126967
374.533,15865.0,193.1,1.2855363008268206
375.033,15898.0,193.1,1.3874731000113263
375.533,15913.0,193.2,1.3421678559293237
376.033,15937.0,193.2,1.347831011439574
376.533,15961.0,193.3,1.347831011439574
377.033,15985.0,193.3,1.3534941669498244
377.533,16006.0,193.4,1.291199456337071
378.033,16033.0,193.4,1.3534941669498244
378.533,16057.0,193.5,1.3534941669498244
379.033,16081.0,193.5,1.3534941669498244
,,,
380.033,16138.0,193.6,1.384641522256201
380.533,16155.0,193.7,1.294031034092196
381.033,16179.0,193.7,1.3449994336844489
381.533,16204.0,193.8,1.350662589194699
382.033,16228.0,193.8,1.350662589194699
382.533,16254.0,193.9,1.3619889002151997
383.033,16277.0,193.9,1.3733152112357003
,,,
384.033,16328.0,194.8,1.364820477970325
384.533,16352.0,194.8,1.364820477970325
385.033,16378.0,194.1,1.3761467889908257
,,,
386.033,16427.0,194.2,1.3534941669498244
386.533,16458.0,194.2,1.4327783440933286
387.033,16476.0,194.2,1.398799411031827
,,,
388.033,16527.0,194.3,1.401630988786952
388.533,16553.0,194.3,1.4129572998074527
389.033,16577.0,194.4,1.401630988786952
,,,
390.033,16633.0,194.5,1.4299467663382035
390.533,16654.0,194.5,1.4044625665420771
391.033,16684.0,194.5,1.438441499603579
,,,
392.033,16732.0,194.6,1.4271151885830784
392.533,16757.0,194.6,1.4299467663382035
393.033,16786.0,194.6,1.4186204553177029
393.533,16813.0,194.7,1.4695888549099556
394.033,16839.0,194.7,1.472420432665081
394.533,16864.0,194.7,1.4667572771548305
395.033,16891.0,194.7,1.4837467436855816
395.533,16913.0,194.8,1.4497678106240797
396.033,16944.0,194.8,1.5063993657265828
396.533,16965.0,194.8,1.4554309661343299
397.033,16995.0,194.8,1.4894098991958318
397.533,17028.0,194.9,1.5347151432778343
398.033,17046.0,194.9,1.472420432665081
398.533,17073.0,194.9,1.472420432665081
,,,
399.533,17127.0,194.9,1.4780835881753311
400.033,17158.0,195.8,1.512062521236833
400.533,17181.0,195.8,1.4894098991958318
401.033,17208.0,195.8,1.5177256767470833
401.533,17235.0,195.8,1.495073054706082
402.033,17266.0,195.8,1.5517046098085852
402.533,17288.0,195.1,1.5063993657265826
403.033,17318.0,195.1,1.4894098991958318
403.533,17345.0,195.1,1.5403782987880845
404.033,17373.0,195.1,1.546041454298335
,,,
405.033,17427.0,195.1,1.546041454298335
405.533,17456.0,195.1,1.5347151432778343
406.033,17483.0,195.2,1.5573677653188356
406.533,17518.0,195.2,1.602673009400838
407.033,17538.0,195.2,1.5630309208290858
407.533,17566.0,195.2,1.546041454298335
408.033,17594.0,195.2,1.5800203873598369
408.533,17622.0,195.2,1.568694076339336
409.033,17658.0,195.2,1.619662475931589
409.533,17678.0,195.2,1.5743572318495864
,,,
410.533,17735.0,195.2,1.582851965114962
411.033,17764.0,195.2,1.582851965114962
411.533,17793.0,195.3,1.5941782761354626
412.033,17822.0,195.3,1.5601993430739607
412.533,17846.0,195.3,1.582851965114962
413.033,17879.0,195.3,1.6111677426662134
,,,
414.033,17936.0,195.3,1.6139993204213388
414.533,17962.0,195.3,1.6026730094008381
415.033,17994.0,195.3,1.5800203873598369
,,,
416.033,18053.0,195.3,1.6338203647072147
416.533,18082.0,195.3,1.6366519424623398
417.033,18111.0,195.3,1.6366519424623398
417.533,18148.0,195.3,1.6819571865443423
418.033,18169.0,195.3,1.6366519424623398
418.533,18199.0,195.3,1.6706308755238417
419.033,18228.0,195.3,1.6479782534828404
419.533,18258.0,195.3,1.656472986748216
420.033,18287.0,195.3,1.673462453278967
420.533,18317.0,195.3,1.6621361422584664
421.033,18347.0,195.3,1.6649677200135915
421.533,18376.0,195.2,1.6649677200135915
422.033,18406.0,195.2,1.6706308755238417
422.533,18436.0,195.2,1.6309887869520896
423.033,18468.0,195.2,1.693283497564843
423.533,18499.0,195.2,1.6989466530750934
424.033,18529.0,195.2,1.7046098085853436
424.533,18559.0,195.2,1.7046098085853436
425.033,18598.0,195.2,1.7612413636878468
425.533,18619.0,195.2,1.710272964095594
426.033,18651.0,195.2,1.7215992751160947
426.533,18681.0,195.2,1.7272624306263449
427.033,18712.0,195.2,1.732925586136595
427.533,18748.0,195.2,1.766904519198097
428.033,18775.0,195.1,1.7385887416468455
,,,
429.033,18836.0,195.1,1.7357571638917204
429.533,18868.0,195.1,1.747083474912221
430.033,18899.0,195.1,1.7527466304224713
430.533,18931.0,195.1,1.7131045418507191
431.033,18962.0,195.1,1.769736096953222
431.533,18998.0,195.1,1.7923887189942234
432.033,19026.0,195.8,1.7810624079737227
432.533,19058.0,195.8,1.7867255634839732
433.033,19089.0,195.8,1.7584097859327215
433.533,19121.0,195.8,1.7867255634839732
434.033,19154.0,195.8,1.800883452259599
434.533,19186.0,195.8,1.800883452259599
435.033,19218.0,194.9,1.806546607769849
435.533,19251.0,194.9,1.8122097632800995
436.033,19283.0,194.9,1.81787291879035
436.533,19314.0,194.9,1.7895571412390983
437.033,19348.0,194.9,1.8235360743006002
437.533,19381.0,194.8,1.8291992298108504
438.033,19413.0,194.8,1.8348623853211008
438.533,19446.0,194.8,1.8405255408313512
439.033,19479.0,194.8,1.8405255408313512
439.533,19512.0,194.8,1.8461886963416014
440.033,19545.0,194.7,1.8518518518518516
440.533,19577.0,194.7,1.8461886963416014
441.033,19612.0,194.7,1.8631781628723523
441.533,19644.0,194.7,1.8688413183826027
442.033,19683.0,194.7,1.8971570959338542
442.533,19711.0,194.6,1.8688413183826027
443.033,19758.0,194.6,1.9537886510363573
443.533,19779.0,194.6,1.8858307849133535
444.033,19817.0,194.6,1.9141465624646052
444.533,19847.0,194.5,1.8971570959338542
445.033,19885.0,194.5,1.9254728734851059
445.533,19918.0,194.5,1.931136028995356
446.033,19951.0,194.5,1.9198097179748554
446.533,19985.0,194.5,1.931136028995356
447.033,20028.0,194.4,1.9537886510363573
,,,
448.033,20088.0,194.4,1.965114962056858
,,,
449.033,20161.0,194.3,1.9056518291992297
,,,
450.033,20228.0,194.3,1.9764412730773586
450.533,20263.0,194.2,1.9594518065466076
,,,
451.533,20335.0,194.2,1.9934307396081095
452.033,20378.0,194.2,2.021746517159361
,,,
453.033,20441.0,194.1,2.0132517838939856
453.533,20478.0,194.1,2.035904405934987
,,,
454.533,20558.0,194.8,2.0698833389964886
,,,
455.533,20623.0,194.8,2.0104202061388605
456.033,20661.0,193.9,2.055725450220863
456.533,20695.0,193.9,2.041567561445237
,,,
,,,
458.033,20886.0,193.8,2.2124060860044548
458.533,20844.0,193.8,1.776343111715181
459.033,20883.0,193.8,1.793332578245932
,,,
,,,
,,,
461.033,21032.0,193.6,1.7607694340619926
461.533,21071.0,193.6,1.8032431003888698
,,,
462.533,21142.0,193.5,1.7947483671234945
463.033,21185.0,193.5,1.8117378336542453
463.533,21221.0,193.5,1.8315588779401215
464.033,21261.0,193.5,1.8428851889606221
,,,
465.033,21335.0,193.4,1.859874655491373
465.533,21378.0,193.4,1.7428361082795332
466.033,21415.0,193.3,2.1902253935893077
466.533,21455.0,193.3,2.195888549099558
467.033,21495.0,193.3,2.2114622267527464
467.533,21535.0,193.2,2.2171253822629966
468.033,21573.0,193.2,2.2312832710386226
,,,
469.033,21653.0,193.1,2.2142938045078715
469.533,21691.0,193.1,2.225620115528372
470.033,21732.0,193.1,2.2312832710386226
470.533,21771.0,193.8,2.242609582059123
471.033,21811.0,193.8,2.2256201155283724
471.533,21854.0,193.8,2.259599048589874
472.033,21893.0,192.9,2.253935893079624
472.533,21935.0,192.9,2.2652622041001242
473.033,21974.0,192.9,2.259599048589874
473.533,22014.0,192.9,2.2709253596103744
474.033,22056.0,192.8,2.2822516706308753
474.533,22096.0,192.8,2.2935779816513757
475.033,22138.0,192.8,2.2992411371616264
475.533,22178.0,192.7,2.3049042926718766
476.033,22228.0,192.7,2.3615358477743795
476.533,22258.0,192.7,2.2879148261411255
477.033,22306.0,192.6,2.3388832257333783
477.533,22343.0,192.6,2.310567448182127
478.033,22398.0,192.6,2.401177936346132
478.533,22432.0,192.5,2.36719900328463
479.033,22475.0,192.5,2.3728621587948804
479.533,22518.0,192.5,2.389851625325631
480.033,22568.0,192.5,2.4351568694076335
,,,
481.033,22647.0,192.4,2.4323252916525084
481.533,22683.0,192.4,2.353041114509004
482.033,22734.0,192.3,2.4719673802242608
482.533,22778.0,192.3,2.4493147581832595
483.033,22821.0,192.3,2.483293691244761
483.533,22865.0,192.2,2.420998980632008
,,,
484.533,22953.0,192.2,2.477630535734511
485.033,22999.0,192.2,2.494620002265262
485.533,23041.0,192.1,2.488956846755012
486.033,23085.0,192.1,2.4549779136935097
486.533,23138.0,192.1,2.5314305130818893
487.033,23174.0,192.8,2.5314305130818893
487.533,23222.0,192.8,2.514441046551138
488.033,23268.0,192.8,2.5257673575716386
488.533,23313.0,192.8,2.5370936685921395
489.033,23357.0,191.9,2.5370936685921395
,,,
490.033,23449.0,191.9,2.54841997961264
490.533,23497.0,191.9,2.5597462906331407
491.033,23545.0,191.8,2.5937252236946424
491.533,23598.0,191.8,2.644693623286895
492.033,23637.0,191.8,2.565409446143391
492.533,23688.0,191.8,2.6503567787971454
493.033,23734.0,191.7,2.639030467776645
493.533,23775.0,191.7,2.6107146902253935
494.033,23828.0,191.7,2.656019934307396
494.533,23878.0,191.7,2.6899988673688977
495.033,23925.0,191.6,2.695662022879148
495.533,23972.0,191.6,2.6899988673688977
496.033,24021.0,191.6,2.695662022879148
496.533,24063.0,191.6,2.6333673122663948
497.033,24112.0,191.6,2.6899988673688977
497.533,24169.0,191.5,2.7239778004304
498.033,24216.0,191.5,2.72964095594065
498.533,24266.0,191.5,2.780609355532903
499.033,24315.0,191.5,2.7579567334919015
499.533,24365.0,191.5,2.7579567334919015
500.033,24414.0,191.4,2.7692830445124024
500.533,24459.0,191.4,2.7579567334919015
501.033,24516.0,191.4,2.803261977573904
501.533,24566.0,191.4,2.8485672216559066
502.033,24617.0,191.4,2.859893532676407
502.533,24667.0,191.4,2.820251444104655
503.033,24717.0,191.3,2.8372409106354057
503.533,24771.0,191.3,2.859893532676407
504.033,24822.0,191.3,2.871219843696908
504.533,24875.0,191.3,2.8882093102276585
505.033,24925.0,191.3,2.8938724657379087
505.533,24973.0,191.3,2.9108619322686597
506.033,25035.0,191.3,2.939177709819911
506.533,25079.0,191.2,2.9051987767584095
507.033,25141.0,191.2,2.967493487371163
507.533,25187.0,191.2,2.944840865330162
508.033,25246.0,191.2,2.9958092649224146
,,,
509.033,25355.0,191.2,2.9986408426775397
,,,
510.033,25458.0,191.2,3.001472420432665
510.533,25521.0,191.2,3.058103975535168
511.033,25576.0,191.2,3.0864197530864197
511.533,25631.0,191.2,3.1260618416581716
512.033,25687.0,191.2,3.09208290859667
512.533,25733.0,191.2,3.1034092196171708
,,,
513.533,25848.0,191.2,3.077925019821044
514.033,25914.0,191.1,3.1911881300260503
514.533,25978.0,191.1,3.2195039075773018
515.033,26028.0,191.1,3.1940197077811754
515.533,26084.0,191.1,3.2195039075773018
516.033,26135.0,191.1,3.151546041454298
516.533,26195.0,191.2,3.17986181900555
517.033,26261.0,191.2,3.242156529618303
517.533,26328.0,191.2,3.3044512402310566
518.033,26376.0,191.2,3.315777551251557
518.533,26425.0,191.2,3.2676407294144294
519.033,26495.0,191.2,3.2902933514554307
519.533,26549.0,191.2,3.2336617963529277
520.033,26618.0,191.2,3.3412617510476834
520.533,26638.0,191.2,3.1373881526786724
,,,
521.533,26793.0,191.2,3.2874617737003056
522.033,26857.0,191.2,3.310114395741307
522.533,26917.0,191.2,3.2761354626798047
523.033,26988.0,191.3,3.298788084720806
523.533,27031.0,191.3,3.2704723071695545
524.033,27038.0,191.3,3.0326197757390414
524.533,27039.0,191.3,2.64186204553177
525.033,27048.0,191.3,2.387020047570506
525.533,27048.0,191.3,1.9962623173632346
526.033,27048.0,191.3,1.8829992071582284
526.533,27048.0,191.3,1.4441046551138292
527.033,27048.0,191.4,1.0816627024578094
527.533,27048.0,191.4,0.7418733718427908
528.033,27048.0,191.4,0.33978933061501865
528.533,27048.0,191.4,0.09627364367425528
529.033,27048.0,191.4,0.05663155510250311
529.533,27048.0,191.4,0.0509683995922528
530.033,27048.0,191.4,0.0
530.533,27048.0,191.4,0.0
531.033,27048.0,191.4,0.0
531.533,27048.0,191.4,0.0
532.033,27048.0,191.4,0.0
532.533,27048.0,191.4,0.0
533.033,27048.0,191.4,0.0
533.533,27048.0,191.4,0.0
534.033,27048.0,191.4,0.0
